logFC	logCPM	LR	PValue	FDR
ENSG00000237372	0.559697030963648	1.8573847806494	0.38078826108665	0.537181674025059	1
VGLL2	1.2349490874791	0.947089382188963	0.380779136314242	0.537186550509055	1
ENSG00000228877	-0.567310851650735	1.07078627933708	0.380702884737966	0.537227304223991	1
CAP1P1	0.752074413155725	1.30722047893916	0.380411984796373	0.537382831515091	1
NDUFS6	-0.711436217554892	2.19986158066426	0.38031065862187	0.537437024007827	1
USP38-DT	0.940477853482097	2.03367925549012	0.380206941013556	0.537492505837518	1
SOX8	-0.556386396925176	2.28364919989	0.380185395321865	0.537504032619798	1
WASF3	0.692243235396384	2.04277980126499	0.380064788839743	0.53756856450217	1
SNU13	-0.707156143614614	6.36247444856303	0.379949622245967	0.537630198900037	1
LIX1-AS1	-0.702309079039277	1.66359498174824	0.379691627355363	0.537768318371087	1
SCAF4	0.543470585953632	4.60643946199657	0.379539009820737	0.537850053776059	1
LINC02109	-1.03832577188217	1.70518964696016	0.37943341843598	0.537906617261965	1
SYAP1	0.659315270052199	4.24552201709023	0.37930270120996	0.53797665526935	1
WWTR1-IT1	-0.834306371900371	2.59778355300628	0.379121174278765	0.538073944621016	1
TFE3	0.747630447169979	5.5068040741619	0.379068434695505	0.538102216420556	1
ENSG00000289403	0.769044621444132	1.02845393019478	0.378866433699939	0.538210527005749	1
POU5F1P6	0.707262159436883	1.19324994488098	0.378493263474367	0.538410721295771	1
HEATR5A	-0.668469083082203	3.89026351081933	0.37840618155311	0.538457457631594	1
ENSG00000257350	0.869254724488518	0.982609322728129	0.378297243860217	0.538515934264522	1
LINC02762	0.685020469049687	2.09971913258431	0.378232327054327	0.538550786456578	1
PDE6A	0.570887026576966	1.11050847364587	0.37805871317118	0.538644015619364	1
ENSG00000286073	-0.823368951067398	0.951866334184586	0.377915785079374	0.538720788917987	1
INHBA	-0.528720866038999	6.06972332373171	0.377891975120152	0.538733580293751	1
ENSG00000257607	0.607533816384191	1.71102723634695	0.377850858881073	0.538755670394264	1
CSF3	0.716596468033777	2.37003175936279	0.377664126835191	0.538856014850666	1
PTTG1	-0.690666266749489	1.0161992109444	0.377629411462927	0.538874673665373	1
RBM15-AS1	0.733364865069299	1.14126303348173	0.37746182592003	0.538964764147918	1
LINC02616	-0.842904062606298	4.15843338954827	0.377449876048136	0.538971189201263	1
PLEKHB1	0.95438590281485	1.08609712071119	0.377425216146479	0.538984448462719	1
AMD1P4	-1.07626135746733	1.00581971368468	0.377146384539063	0.539134413588846	1
LINC01068	-0.89948764814004	1.54163274745979	0.377129271217616	0.539143620201833	1
ZNF582-DT	0.761767520824101	1.83142349180646	0.376902697917755	0.539265539074812	1
ENSG00000289149	1.1226261220699	1.16676559387483	0.376863915669077	0.5392864128226	1
CCDC148	-0.821514958547307	0.95147907985688	0.376787136620361	0.539327741928792	1
PRDM6-AS1	0.708573531957925	1.44713998598196	0.376603070944332	0.539426845565148	1
PKMP1	0.787006501953126	0.845511712414309	0.37656332314997	0.53944825073257	1
ENSG00000289494	-0.65274913639128	2.49898052102558	0.376449964829868	0.539509305526199	1
ENSG00000235450	0.875819511320179	1.94706927077622	0.376316804805573	0.539581041681742	1
ENSG00000276805	0.902096420858803	1.95884357088506	0.376136206733308	0.539678361645365	1
CENPI	0.59714506512374	2.96613319776694	0.37580291628125	0.539858048313645	1
RNF215	-0.550003818094484	5.14457915858928	0.375233426532352	0.540165330796796	1
ENSG00000271727	0.727895411404798	1.12047364352535	0.375213421558199	0.540176130811782	1
LIF	0.686047100921089	1.40281973972833	0.375105898505105	0.540234185687937	1
UNC5CL	-0.764957200460337	2.34007228458268	0.37447824012119	0.540573305520701	1
ENSG00000260761	-1.05123914032172	1.30055588762235	0.374020662062033	0.540820778315078	1
OR52N1	-0.95812447989781	2.74118599673987	0.373986972936327	0.540839006687445	1
ENSG00000266922	-0.918563316713952	1.27896628987917	0.373986475593483	0.540839275796097	1
ENSG00000287012	-0.579299046311068	1.19795111114827	0.373983206125505	0.540841044887933	1
MTTP	-0.769393315604102	1.03750268317731	0.373933170745561	0.54086812009306	1
ENSG00000278206	0.656283967336896	1.68639741318404	0.373691125914007	0.540999130834483	1
ENSG00000261191	0.637628614822217	0.925646810563983	0.373596213829865	0.54105051946812	1
ENSG00000272374	0.938938903631703	2.00814744590124	0.373534313871938	0.541084039043668	1
ENSG00000287275	-0.814947637826518	0.950355548739283	0.37338637207602	0.541164166771203	1
Y_RNA	-0.893807839617927	1.00892853533404	0.373372965231018	0.541171429217876	1
PAX8	-0.82950954001496	2.84558398010118	0.37335434439378	0.541181516365177	1
PAQR5	0.838131961089452	1.71496218457351	0.37333527176172	0.541191848613692	1
ENSG00000213972	-0.69826905284926	1.08590857994783	0.37329934069658	0.541211314593693	1
MIR3117	-0.748135435500972	1.12817704050995	0.373224675661209	0.541251769167699	1
FOXD1	0.634734820189582	1.20218898801325	0.373191648319896	0.541269665621815	1
ENSG00000273243	1.00743143028506	2.45320582266296	0.373158682167539	0.541287530004068	1
FRG1GP	0.704064271216064	3.83319735607651	0.373005546457618	0.541370528568084	1
LINC01357	-0.748046095650989	1.38987769939689	0.372882852225779	0.541437044929047	1
ENSG00000279030	0.737052721447062	1.56270899859816	0.372833926668546	0.541463573186071	1
DUOX1	-0.524948315855503	5.37292520323305	0.372831127624114	0.541465090947132	1
BOLA3-DT	-0.745580582051777	1.80209006429633	0.372759112223125	0.541504143453211	1
PLCG1-AS1	-0.538732761489339	1.50761213700606	0.372751349263359	0.54150835345963	1
RPL7P14	0.845693301734104	1.36418047768495	0.372684992937113	0.541544342261991	1
PRPS2	-0.696961802694393	1.61827511090481	0.372293255812677	0.541756893203038	1
ENSG00000277840	-0.875416976935741	1.64130538071388	0.372186658441045	0.541814757967448	1
SERPINB5	0.47807661675191	2.45538043908448	0.372074433005835	0.541875690128947	1
LINC02428	-0.790493895592115	1.06042329835431	0.371975584184719	0.541929369978429	1
SPOCD1	0.775815045336448	1.21108028787502	0.371902530701883	0.541969047958881	1
LINC02724	-0.629216558283789	1.15209574360441	0.371818085655166	0.542014919770768	1
KLHL13	0.807626460173625	1.08270104426317	0.371768501876945	0.542041857750302	1
CFAP119	-0.692888506775279	1.4534870595315	0.371617354566377	0.542123988587476	1
CD300E	0.668476922807927	2.21616297447539	0.371445726574992	0.542217276053455	1
TRAV13-1	0.777116640489422	0.838040976432609	0.371438356707231	0.542221282567022	1
KCNN3	-0.566088462115253	1.28339622085675	0.371044485423479	0.542435483885935	1
CTSL3P	-0.633405954895921	1.209287118257	0.370475073020508	0.542745426477041	1
ENSG00000279778	-0.976658879228741	0.850846025554557	0.370390664558816	0.542791399474338	1
GHRL	-0.545364255655469	1.14952858168796	0.370380748203157	0.542796800880271	1
LINC00668	-0.660105002489798	2.01594940906126	0.370075766070393	0.542962972039294	1
MIR4435-2HG	0.457838594666839	4.93291961651955	0.370054486616668	0.542974569765161	1
LYRM9	-0.737420669390321	2.1622895080999	0.370053669964218	0.542975014866105	1
MIR4326	-0.67909747813694	1.44666715268574	0.370051078413219	0.542976427346329	1
UBE2S	0.553076741350931	1.35348966860062	0.370048048643778	0.542978078678557	1
ZNF402P	-0.827322988662453	0.948158338036318	0.369952954284834	0.543029913198135	1
ZNF385C	0.786021988224124	0.964057891958461	0.369727465701478	0.543152860155582	1
ENSG00000289094	0.537394242723883	1.55824091992491	0.369628143969418	0.543207031317136	1
RBM3	0.880085104612942	7.10966742703688	0.369608167723332	0.543217927784805	1
LINC02731	0.467653355693689	1.57270899871568	0.369602098104522	0.543221238667173	1
CCDC81	0.504753311655064	1.94248736365905	0.369529882993289	0.543260633740818	1
ATP13A3-DT	-0.512636771685422	2.201313736463	0.369085782492864	0.543503017165479	1
ENSG00000251388	-0.775358607809569	1.37521432059885	0.368972676298297	0.543564780736256	1
GPR141	0.569001947687854	3.18527000545817	0.368780660999674	0.543669663653448	1
LINC01684	-0.581323101724899	1.5415721951057	0.368720798588971	0.543702369441701	1
C19orf33	-0.635110195049385	1.19948959055642	0.36848418990235	0.543831676016676	1
IPO5P1	-0.546803628416482	3.01081157529616	0.368354243286515	0.543902715973367	1
LINC00426	-0.553573618668332	1.43417903488096	0.368292977755926	0.543936214910668	1
RBPMS-AS1	-0.626355676884652	1.24461812419839	0.367993892848384	0.544099804142844	1
RPS15P5	0.6708214543461	0.946679913849244	0.367789576214976	0.544211610656302	1
ENSG00000267277	-0.855685614750387	1.17550804688068	0.367709202015659	0.544255604811344	1
ACOX1	-0.614785423230647	6.27956637638945	0.367490210595459	0.544375506785097	1
C16orf89	-1.05957097112203	1.00305187064143	0.367480118212911	0.544381033734321	1
NQO1-DT	-0.82019040311207	0.957503594998022	0.367186013175859	0.544542141756542	1
ENSG00000257322	0.516858584027599	2.35544387409281	0.367108672547234	0.54458452288703	1
IL11	0.576463037221175	1.59673667781219	0.366496605544306	0.544920138900641	1
ECMXP	0.758004553511286	2.47786555304763	0.366456735935998	0.544942013971597	1
ENSG00000280321	-0.792417718897478	1.50090484920138	0.366441377067021	0.544950441284044	1
IFT74	-0.65417823898674	2.68077917887221	0.366404296445547	0.5449707881768	1
ENSG00000237525	0.612748589169547	1.43714659710102	0.366364070623057	0.544992862496373	1
ENSG00000279742	-0.724947387904452	2.92205171074762	0.366316335378194	0.545019059834502	1
ENSG00000223561	0.623624716416102	1.31227780585349	0.366309751791215	0.545022673122555	1
LINC02318	0.450123735420773	1.91318389043647	0.366288702301488	0.545034226069278	1
CBLN3	-0.691395581493292	3.20093025471227	0.366208981393056	0.545077984753025	1
ENSG00000288032	-1.37903880059878	1.20066280638471	0.366189356852006	0.545088757631438	1
SLC2A14	0.724630997955314	1.30309214988076	0.366029127974839	0.545176729922048	1
SCNN1A	0.630978073005554	1.19390907185666	0.366026192853276	0.545178341670676	1
ENSG00000274403	-0.53791593661987	1.78521940412192	0.36580142821567	0.54530179178084	1
TMEM71	0.48253493282052	2.86046070010151	0.365590106259333	0.54541790586486	1
ENSG00000275897	0.74208968520955	1.15954987847132	0.365445188506504	0.545497559634923	1
ENSG00000238031	0.544673676905186	1.6381192581102	0.365291084971572	0.545582286015045	1
LINC00501	0.768979304916067	0.841327353196675	0.36478531940328	0.545860528320045	1
TSPAN5-DT	0.768979304916067	0.841327353196675	0.36478531940328	0.545860528320045	1
CACTIN-AS1	-0.931501977578459	1.39530467897243	0.364771931945254	0.545867896883444	1
PSG2	-0.699221289285054	11.45452664448	0.364740561124602	0.545885164355596	1
ENSG00000261736	1.12630312333552	1.10970434403317	0.364480797866777	0.546028185056298	1
EBF1	0.537045886382347	5.53131156887793	0.364381680664501	0.546082775429712	1
RN7SL801P	-0.66322372869604	2.43464349081053	0.364218334714993	0.54617276291329	1
GPM6A	0.735585029308395	0.997879942826248	0.364182519124238	0.546192497445752	1
G0S2	0.790284778023913	2.86767352620144	0.364161469720791	0.546204096368126	1
OPN3	0.674537313381053	4.73784056362634	0.364150491078746	0.546210146147005	1
SULT1C2	0.792156140714228	1.84752115434676	0.363845112490807	0.5463784748441	1
MEDAG	0.753370539069455	2.067143394346	0.363799373881282	0.546403694862779	1
BFSP1	0.523671068584246	2.66902205265858	0.363762256666742	0.546424162680792	1
ABCA3	-0.515708407249072	3.93214788725441	0.363680759596619	0.546469108204889	1
POU5F1B	0.822432153366033	1.35972009716635	0.363537406008378	0.546548184181802	1
FILIP1L	0.700881422474052	1.83600954298633	0.363504789262391	0.546566179033984	1
SLC12A5	-0.594314289147519	1.32802452950765	0.363337399865438	0.54665854608118	1
RASL11A	-0.753292234869444	1.01237175078406	0.363317491683246	0.546669533533847	1
DOCK4	0.467156108712443	4.57926912341528	0.363239552416263	0.546712552660939	1
ABCB7	0.731060901931927	1.7683803991244	0.3630776431241	0.546801939749208	1
BCORL1	-1.00668623274566	3.56783175296078	0.363031082408515	0.546827650077921	1
GABRB1	-0.574201451692049	3.53580200244176	0.362647461899254	0.547039566792567	1
ENSG00000272505	0.656119096772545	2.54897436902056	0.362552759248377	0.547091905214392	1
FAM133B	-0.579627639606862	2.83618719227519	0.36254211667541	0.547097787527073	1
RPL18A	-0.723442363016113	1.62495640674077	0.36251751515684	0.547111385612551	1
TMEM134	0.795143246237932	2.54942598670122	0.362411354243713	0.547170071524939	1
ENSG00000264546	-1.15921441793487	1.25628828205088	0.362359486207545	0.547198748511895	1
DAPP1	0.613981089726053	5.66653547879013	0.361684836840778	0.547572006019154	1
MAB21L2	0.62070136043431	0.923641227858236	0.36160944572036	0.547613746463403	1
COIL	0.523857514001768	2.12344284614838	0.361578435568312	0.547630917015633	1
MRRFP1	0.780139195108134	1.49910249847012	0.361453964349842	0.547699847746262	1
DESI1	-0.812202771321315	3.17160739433961	0.361430459230927	0.547712866424816	1
APOBEC3F	-0.673362739362018	4.11038113834302	0.361379824963377	0.547740912965687	1
ENSG00000248795	0.661550325452554	0.945695092503223	0.36126366780479	0.547805263028748	1
KBTBD12	-0.602717211208152	1.54675592828955	0.361133343199516	0.547877478500899	1
ENSG00000243696	-0.838236302867466	1.75595863374157	0.360739001323873	0.54809609930447	1
PHLDA1-DT	0.785732525848333	1.23835332341299	0.360526813424366	0.548213802314195	1
SLC25A2	-0.755519206562935	1.98982231949168	0.360498140848131	0.548229710928118	1
GNB1	-0.536198415622335	3.12074819996582	0.360333288918783	0.548321193626524	1
CROCCP3	-0.471948876145422	4.99288148613725	0.360285796394308	0.548347554343364	1
CHM	0.715197221393589	3.99423073129448	0.360243187286841	0.548371206531944	1
GNB1-DT	0.790596266872219	1.11006367817152	0.360179300651517	0.548406673378175	1
C6orf141	0.626686490919805	1.2269846408195	0.359975842375297	0.548519652331093	1
MIR222HG	1.08676920928537	2.28055194634727	0.359792031659886	0.548621758471514	1
ENSG00000173727	-0.582599129469583	1.60491731844841	0.359791628644635	0.548621982383889	1
ALG14	-0.515584723471935	2.54528671074709	0.35964757557058	0.548702028161462	1
LMNB2	0.550966365829966	5.49156439673432	0.359367194345515	0.548857889736496	1
RAD51AP2	0.783011821550681	1.07360747001765	0.35929462059441	0.548898246342533	1
PRPF31	0.760595513668808	0.839782943417524	0.359203578888562	0.548948880391629	1
INTS6-AS1	-0.764335477432811	2.10188209168911	0.359136217728224	0.548986349806202	1
PILRA	0.855923794745526	2.42493573288488	0.359071046857242	0.549022605425646	1
ZNF181	-0.593334994065165	3.1262683923913	0.359032632914296	0.549043977823906	1
PLCE1-AS1	0.668308599713491	5.6991690438711	0.358972370663345	0.549077509114984	1
TYMP	0.765556663188367	3.47666285101897	0.358956807397742	0.549086169492436	1
ENSG00000279744	-0.632038071975473	3.37021673269681	0.358687237684233	0.549236215490137	1
EEF1AKMT3	0.76195181841707	2.76084274505088	0.358621367372267	0.549272891406349	1
FRMD3-AS1	0.605890554876612	1.06969419866678	0.358603669878793	0.549282745969676	1
PFKP	-0.463479300083228	6.14461106899484	0.358574612429559	0.549298926857385	1
ENSG00000286393	0.746805298255552	1.77606220865608	0.35840673036866	0.549392430853495	1
ENSG00000279589	-0.579111671084163	1.97660609066238	0.358367762792204	0.549414138582291	1
ENSG00000273096	-0.695565011605446	1.64484087842182	0.358279788976835	0.54946315218905	1
ENSG00000260077	-0.843279884958921	2.85349658502	0.358249260251679	0.549480162830035	1
ENSG00000287236	0.759140610641656	0.83993920167402	0.358139875115589	0.54954112043838	1
VIT	0.636236225878245	1.39911501853112	0.35813085729932	0.549546146406584	1
BSCL2	0.705396599880458	1.88703815128909	0.357602309876421	0.549840876002374	1
GRWD1	0.73020248890627	2.75383898385422	0.357560144647806	0.549864400989434	1
PRR34	0.706919337370923	1.12921972230574	0.357555177273788	0.5498671725299	1
ENSG00000278962	0.841117154899923	3.02304119589358	0.35738907938298	0.549959861703007	1
GZMB	-0.643215642123651	2.14359829078386	0.357284330627177	0.550018330673459	1
RNVU1-34	-0.914530480813989	1.24017578341631	0.357263268599963	0.550030088542839	1
ENSG00000272717	-0.687263920446207	0.979786588634084	0.357164166938581	0.550085418325588	1
PLD4	0.675188157217825	1.15552278787748	0.357044879417062	0.550152031962487	1
GADD45A	0.786646050170244	0.930367506837832	0.356911690206511	0.550226426554104	1
HAGHL	0.519865178728432	2.03804002677954	0.35677217716208	0.550304373607255	1
ENSG00000243225	-1.01902931726308	0.997894243304007	0.356527000753728	0.550441405739209	1
SOD1-DT	0.824928258809106	1.27170816883565	0.356306953689357	0.550564447205205	1
ENSG00000262089	-0.752999310009895	2.01005774154106	0.356119688503451	0.550669198957975	1
ENSG00000261026	-1.04094946857039	1.00158335749306	0.356037448007275	0.550715214166287	1
MAIP1	-1.10522019815428	1.53297312689162	0.356010643366572	0.550730213457994	1
TOP1P1	0.503634889905189	2.409878431203	0.355929145472034	0.550775822603998	1
LINC01353	0.64255548025946	1.13761067818517	0.355706000333877	0.550900738872035	1
ENSG00000216307	0.871163017502273	1.24359518304989	0.355653870211707	0.550929928879707	1
ENSG00000289269	-0.831844259654337	2.36734078151498	0.355465348345753	0.551035514992667	1
ENSG00000215899	-0.826682130553605	0.817649297617939	0.355450683457949	0.551043729999461	1
CST6	-0.826682130553605	0.817649297617939	0.355450683457949	0.551043729999461	1
ENSG00000264659	-0.826682130553605	0.817649297617939	0.355450683457949	0.551043729999461	1
FAM149B1P1	-0.580056957072507	1.02273310204532	0.355366885215043	0.551090676677122	1
